null - кучер - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - перебой - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - оттенок - 6 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - иметь - 29 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - видеорежим - 6 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - председатель - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - размять - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - посетить - 2 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - кассовый - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - пополнять - 6 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - богатый - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - хотеться - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - hard - 1 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - выход - 10 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - волкановский - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - пластина - 12 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - заметный - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - последний - 18 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - ремешок - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - ibraheem - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - торговля - 23 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - некоторый - 3 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - ebitda - 23 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - надеть - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - уникс - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - курс - 23 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - сша - 12 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - метод - 2 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - аппарат - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - illustrator - 23 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - техник - 12 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - освобождение - 12 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - хлипкий - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - береговой - 2 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - зрение - 6 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - подряд - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - логический - 23 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - jetflash - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - разработчик - 2 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - clo - 23 - Website{id=1, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.skillbox.ru', name='skillbox', pageEntities=null, lemmaEntity=null} - 
null - чемпионский - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - ноябрь - 10 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - склад - 22 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - комплектный - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - ультралегкий - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - радиоуправляемый - 1 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - окружать - 2 - Website{id=2, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.playback.ru', name='playBack.ru', pageEntities=null, lemmaEntity=null} - 
null - фанат - 1 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
null - опасность - 2 - Website{id=3, status=INDEXING, statusTime=2023-11-26T19:27:28.949637900, lastError='', url='https://www.lenta.ru', name='lenta.ru', pageEntities=null, lemmaEntity=null} - 
